operationId,path,verb,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
DescribeEndpointTypes,/#X-Amz-Target=AmazonDMSv20160101.DescribeEndpointTypes,POST,Returns information about the type of endpoints...,,describe_endpoint_types,select,,,,,
DescribeEndpoints,/#X-Amz-Target=AmazonDMSv20160101.DescribeEndpoints,POST,Returns information about the endpoints for you...,,describe_endpoints,select,,,,,
DescribeEngineVersions,/#X-Amz-Target=AmazonDMSv20160101.DescribeEngineVersions,POST,Returns information about the replication insta...,,describe_engine_versions,select,,,,,
DescribeEventCategories,/#X-Amz-Target=AmazonDMSv20160101.DescribeEventCategories,POST,"Lists categories for all event source types, or...",,describe_event_categories,select,,,,,
DescribeEventSubscriptions,/#X-Amz-Target=AmazonDMSv20160101.DescribeEventSubscriptions,POST,Lists all the event subscriptions for a custome...,,describe_event_subscriptions,select,,,,,
DescribeEvents,/#X-Amz-Target=AmazonDMSv20160101.DescribeEvents,POST,Lists events for a given source identifier and ...,,describe_events,select,,,,,
DescribeExtensionPackAssociations,/#X-Amz-Target=AmazonDMSv20160101.DescribeExtensionPackAssociations,POST,Returns a paginated list of extension pack asso...,,describe_extension_pack_associations,select,,,,,
DescribeFleetAdvisorCollectors,/#X-Amz-Target=AmazonDMSv20160101.DescribeFleetAdvisorCollectors,POST,"End of support notice: On May 20, 2026, Amazon ...",,describe_fleet_advisor_collectors,select,,NextToken,body,NextToken,body
DescribeFleetAdvisorDatabases,/#X-Amz-Target=AmazonDMSv20160101.DescribeFleetAdvisorDatabases,POST,"End of support notice: On May 20, 2026, Amazon ...",,describe_fleet_advisor_databases,select,,NextToken,body,NextToken,body
DescribeFleetAdvisorLsaAnalysis,/#X-Amz-Target=AmazonDMSv20160101.DescribeFleetAdvisorLsaAnalysis,POST,"End of support notice: On May 20, 2026, Amazon ...",,describe_fleet_advisor_lsa_analysis,select,,NextToken,body,NextToken,body
DescribeFleetAdvisorSchemaObjectSummary,/#X-Amz-Target=AmazonDMSv20160101.DescribeFleetAdvisorSchemaObjectSummary,POST,"End of support notice: On May 20, 2026, Amazon ...",,describe_fleet_advisor_schema_object_summary,select,,NextToken,body,NextToken,body
DescribeFleetAdvisorSchemas,/#X-Amz-Target=AmazonDMSv20160101.DescribeFleetAdvisorSchemas,POST,"End of support notice: On May 20, 2026, Amazon ...",,describe_fleet_advisor_schemas,select,,NextToken,body,NextToken,body
DescribeInstanceProfiles,/#X-Amz-Target=AmazonDMSv20160101.DescribeInstanceProfiles,POST,Returns a paginated list of instance profiles f...,,describe_instance_profiles,select,,,,,
DescribeMetadataModel,/#X-Amz-Target=AmazonDMSv20160101.DescribeMetadataModel,POST,Gets detailed information about the specified m...,,describe_metadata_model,select,,,,,
DescribeMetadataModelAssessments,/#X-Amz-Target=AmazonDMSv20160101.DescribeMetadataModelAssessments,POST,Returns a paginated list of metadata model asse...,,describe_metadata_model_assessments,select,,,,,
DescribeMetadataModelChildren,/#X-Amz-Target=AmazonDMSv20160101.DescribeMetadataModelChildren,POST,Gets a list of child metadata models for the sp...,,describe_metadata_model_children,select,$.MetadataModelChildren,,,,
DescribeMetadataModelConversions,/#X-Amz-Target=AmazonDMSv20160101.DescribeMetadataModelConversions,POST,Returns a paginated list of metadata model conv...,,describe_metadata_model_conversions,select,,,,,
DescribeMetadataModelCreations,/#X-Amz-Target=AmazonDMSv20160101.DescribeMetadataModelCreations,POST,Returns a paginated list of metadata model crea...,,describe_metadata_model_creations,select,$.Requests,,,,
DescribeMetadataModelExportsAsScript,/#X-Amz-Target=AmazonDMSv20160101.DescribeMetadataModelExportsAsScript,POST,Returns a paginated list of metadata model expo...,,describe_metadata_model_exports_as_script,select,,,,,
DescribeMetadataModelExportsToTarget,/#X-Amz-Target=AmazonDMSv20160101.DescribeMetadataModelExportsToTarget,POST,Returns a paginated list of metadata model expo...,,describe_metadata_model_exports_to_target,select,,,,,
DescribeMetadataModelImports,/#X-Amz-Target=AmazonDMSv20160101.DescribeMetadataModelImports,POST,Returns a paginated list of metadata model impo...,,describe_metadata_model_imports,select,,,,,
DescribeMigrationProjects,/#X-Amz-Target=AmazonDMSv20160101.DescribeMigrationProjects,POST,Returns a paginated list of migration projects ...,,describe_migration_projects,select,,,,,
DescribeOrderableReplicationInstances,/#X-Amz-Target=AmazonDMSv20160101.DescribeOrderableReplicationInstances,POST,Returns information about the replication insta...,,describe_orderable_replication_instances,select,,,,,
DescribePendingMaintenanceActions,/#X-Amz-Target=AmazonDMSv20160101.DescribePendingMaintenanceActions,POST,Returns a list of upcoming maintenance events f...,,describe_pending_maintenance_actions,select,,,,,
DescribeRecommendationLimitations,/#X-Amz-Target=AmazonDMSv20160101.DescribeRecommendationLimitations,POST,"End of support notice: On May 20, 2026, Amazon ...",,describe_recommendation_limitations,select,,NextToken,body,NextToken,body
DescribeRecommendations,/#X-Amz-Target=AmazonDMSv20160101.DescribeRecommendations,POST,"End of support notice: On May 20, 2026, Amazon ...",,describe_recommendations,select,,NextToken,body,NextToken,body
DescribeRefreshSchemasStatus,/#X-Amz-Target=AmazonDMSv20160101.DescribeRefreshSchemasStatus,POST,Returns the status of the RefreshSchemas operat...,,describe_refresh_schemas_status,select,,,,,
DescribeReplicationConfigs,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationConfigs,POST,Returns one or more existing DMS Serverless rep...,,describe_replication_configs,select,,,,,
DescribeReplicationInstanceTaskLogs,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationInstanceTaskLogs,POST,Returns information about the task logs for the...,,describe_replication_instance_task_logs,select,,,,,
DescribeReplicationInstances,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationInstances,POST,Returns information about replication instances...,,describe_replication_instances,select,,,,,
DescribeReplicationSubnetGroups,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationSubnetGroups,POST,Returns information about the replication subne...,,describe_replication_subnet_groups,select,,,,,
DescribeReplicationTableStatistics,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationTableStatistics,POST,Returns table and schema statistics for one or ...,,describe_replication_table_statistics,select,,,,,
DescribeReplicationTaskAssessmentResults,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationTaskAssessmentResults,POST,Returns the task assessment results from the Am...,,describe_replication_task_assessment_results,select,,,,,
DescribeReplicationTaskAssessmentRuns,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationTaskAssessmentRuns,POST,Returns a paginated list of premigration assess...,,describe_replication_task_assessment_runs,select,,,,,
DescribeReplicationTaskIndividualAssessments,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationTaskIndividualAssessments,POST,Returns a paginated list of individual assessme...,,describe_replication_task_individual_assessments,select,,,,,
DescribeReplicationTasks,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplicationTasks,POST,Returns information about replication tasks for...,,describe_replication_tasks,select,,,,,
DescribeReplications,/#X-Amz-Target=AmazonDMSv20160101.DescribeReplications,POST,Provides details on replication progress by ret...,,describe_replications,select,,,,,
DescribeSchemas,/#X-Amz-Target=AmazonDMSv20160101.DescribeSchemas,POST,Returns information about the schema for the sp...,,describe_schemas,select,,,,,
DescribeTableStatistics,/#X-Amz-Target=AmazonDMSv20160101.DescribeTableStatistics,POST,Returns table statistics on the database migrat...,,describe_table_statistics,select,,,,,
ExportMetadataModelAssessment,/#X-Amz-Target=AmazonDMSv20160101.ExportMetadataModelAssessment,POST,Saves a copy of a database migration assessment...,,export_metadata_model_assessment,exec,,,,,
GetTargetSelectionRules,/#X-Amz-Target=AmazonDMSv20160101.GetTargetSelectionRules,POST,Converts source selection rules into their targ...,,get_target_selection_rules,select,,,,,
ImportCertificate,/#X-Amz-Target=AmazonDMSv20160101.ImportCertificate,POST,Uploads the specified certificate.,,import_certificate,exec,,,,,
ListTagsForResource,/#X-Amz-Target=AmazonDMSv20160101.ListTagsForResource,POST,Lists all metadata tags attached to an DMS reso...,,list_tags_for_resource,select,,,,,
ModifyConversionConfiguration,/#X-Amz-Target=AmazonDMSv20160101.ModifyConversionConfiguration,POST,Modifies the specified schema conversion config...,,modify_conversion_configuration,exec,,,,,
ModifyDataMigration,/#X-Amz-Target=AmazonDMSv20160101.ModifyDataMigration,POST,Modifies an existing DMS data migration.,,modify_data_migration,exec,,,,,
ModifyDataProvider,/#X-Amz-Target=AmazonDMSv20160101.ModifyDataProvider,POST,Modifies the specified data provider using the ...,,modify_data_provider,exec,,,,,
ModifyEndpoint,/#X-Amz-Target=AmazonDMSv20160101.ModifyEndpoint,POST,Modifies the specified endpoint. For a MySQL so...,,modify_endpoint,exec,,,,,
ModifyEventSubscription,/#X-Amz-Target=AmazonDMSv20160101.ModifyEventSubscription,POST,Modifies an existing DMS event notification sub...,,modify_event_subscription,exec,,,,,
ModifyInstanceProfile,/#X-Amz-Target=AmazonDMSv20160101.ModifyInstanceProfile,POST,Modifies the specified instance profile using t...,,modify_instance_profile,exec,,,,,
ModifyMigrationProject,/#X-Amz-Target=AmazonDMSv20160101.ModifyMigrationProject,POST,Modifies the specified migration project using ...,,modify_migration_project,exec,,,,,
ModifyReplicationConfig,/#X-Amz-Target=AmazonDMSv20160101.ModifyReplicationConfig,POST,Modifies an existing DMS Serverless replication...,,modify_replication_config,exec,,,,,
ModifyReplicationInstance,/#X-Amz-Target=AmazonDMSv20160101.ModifyReplicationInstance,POST,Modifies the replication instance to apply new ...,,modify_replication_instance,exec,,,,,
ModifyReplicationSubnetGroup,/#X-Amz-Target=AmazonDMSv20160101.ModifyReplicationSubnetGroup,POST,Modifies the settings for the specified replica...,,modify_replication_subnet_group,exec,,,,,
ModifyReplicationTask,/#X-Amz-Target=AmazonDMSv20160101.ModifyReplicationTask,POST,Modifies the specified replication task. You ca...,,modify_replication_task,exec,,,,,
MoveReplicationTask,/#X-Amz-Target=AmazonDMSv20160101.MoveReplicationTask,POST,Moves a replication task from its current repli...,,move_replication_task,exec,,,,,
RebootReplicationInstance,/#X-Amz-Target=AmazonDMSv20160101.RebootReplicationInstance,POST,Reboots a replication instance. Rebooting resul...,,reboot_replication_instance,exec,,,,,
RefreshSchemas,/#X-Amz-Target=AmazonDMSv20160101.RefreshSchemas,POST,Populates the schema for the specified endpoint...,,refresh_schemas,exec,,,,,
ReloadReplicationTables,/#X-Amz-Target=AmazonDMSv20160101.ReloadReplicationTables,POST,Reloads the target database table with the sour...,,reload_replication_tables,exec,,,,,
ReloadTables,/#X-Amz-Target=AmazonDMSv20160101.ReloadTables,POST,Reloads the target database table with the sour...,,reload_tables,exec,,,,,
RemoveTagsFromResource,/#X-Amz-Target=AmazonDMSv20160101.RemoveTagsFromResource,POST,"Removes metadata tags from an DMS resource, inc...",,remove_tags_from_resource,exec,,,,,
RunFleetAdvisorLsaAnalysis,/#X-Amz-Target=AmazonDMSv20160101.RunFleetAdvisorLsaAnalysis,POST,"End of support notice: On May 20, 2026, Amazon ...",,run_fleet_advisor_lsa_analysis,exec,,,,,
StartDataMigration,/#X-Amz-Target=AmazonDMSv20160101.StartDataMigration,POST,Starts the specified data migration.,,start_data_migration,exec,,,,,
StartExtensionPackAssociation,/#X-Amz-Target=AmazonDMSv20160101.StartExtensionPackAssociation,POST,Applies the extension pack to your target datab...,,start_extension_pack_association,exec,,,,,
StartMetadataModelAssessment,/#X-Amz-Target=AmazonDMSv20160101.StartMetadataModelAssessment,POST,Creates a database migration assessment report ...,,start_metadata_model_assessment,exec,,,,,
StartMetadataModelConversion,/#X-Amz-Target=AmazonDMSv20160101.StartMetadataModelConversion,POST,Converts your source database objects to a form...,,start_metadata_model_conversion,exec,,,,,
StartMetadataModelCreation,/#X-Amz-Target=AmazonDMSv20160101.StartMetadataModelCreation,POST,Creates source metadata model of the given type...,,start_metadata_model_creation,exec,,,,,
StartMetadataModelExportAsScript,/#X-Amz-Target=AmazonDMSv20160101.StartMetadataModelExportAsScript,POST,Saves your converted code to a file as a SQL sc...,,start_metadata_model_export_as_script,exec,,,,,
StartMetadataModelExportToTarget,/#X-Amz-Target=AmazonDMSv20160101.StartMetadataModelExportToTarget,POST,Applies converted database objects to your targ...,,start_metadata_model_export_to_target,exec,,,,,
StartMetadataModelImport,/#X-Amz-Target=AmazonDMSv20160101.StartMetadataModelImport,POST,Loads the metadata for all the dependent databa...,,start_metadata_model_import,exec,,,,,
StartRecommendations,/#X-Amz-Target=AmazonDMSv20160101.StartRecommendations,POST,"End of support notice: On May 20, 2026, Amazon ...",,start_recommendations,exec,,,,,
StartReplication,/#X-Amz-Target=AmazonDMSv20160101.StartReplication,POST,For a given DMS Serverless replication configur...,,start_replication,exec,,,,,
StartReplicationTask,/#X-Amz-Target=AmazonDMSv20160101.StartReplicationTask,POST,Starts the replication task. For more informati...,,start_replication_task,exec,,,,,
StartReplicationTaskAssessment,/#X-Amz-Target=AmazonDMSv20160101.StartReplicationTaskAssessment,POST,Starts the replication task assessment for unsu...,,start_replication_task_assessment,exec,,,,,
StartReplicationTaskAssessmentRun,/#X-Amz-Target=AmazonDMSv20160101.StartReplicationTaskAssessmentRun,POST,Starts a new premigration assessment run for on...,,start_replication_task_assessment_run,exec,,,,,
StopDataMigration,/#X-Amz-Target=AmazonDMSv20160101.StopDataMigration,POST,Stops the specified data migration.,,stop_data_migration,exec,,,,,
StopReplication,/#X-Amz-Target=AmazonDMSv20160101.StopReplication,POST,For a given DMS Serverless replication configur...,,stop_replication,exec,,,,,
StopReplicationTask,/#X-Amz-Target=AmazonDMSv20160101.StopReplicationTask,POST,Stops the replication task.,,stop_replication_task,exec,,,,,
TestConnection,/#X-Amz-Target=AmazonDMSv20160101.TestConnection,POST,Tests the connection between the replication in...,,test_connection,exec,,,,,
UpdateSubscriptionsToEventBridge,/#X-Amz-Target=AmazonDMSv20160101.UpdateSubscriptionsToEventBridge,POST,Migrates 10 active and enabled Amazon SNS subsc...,,update_subscriptions_to_event_bridge,update,,,,,
