operationId,path,verb,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
StartConfigRulesEvaluation,/#X-Amz-Target=StarlingDoveService.StartConfigRulesEvaluation,POST,Runs an on-demand evaluation for the specified ...,config_rules,start_config_rules_evaluation,exec,,,,,
DeliverConfigSnapshot,/#X-Amz-Target=StarlingDoveService.DeliverConfigSnapshot,POST,Schedules delivery of a configuration snapshot ...,config_snapshots,deliver_config_snapshot,exec,,,,,
DescribeConfigurationAggregatorSourcesStatus,/#X-Amz-Target=StarlingDoveService.DescribeConfigurationAggregatorSourcesStatus,POST,Returns status information for sources within a...,configuration_aggregator_sources_statuses,describe_configuration_aggregator_sources_status,select,$.AggregatedSourceStatusList,,,,
DeleteConfigurationAggregator,/#X-Amz-Target=StarlingDoveService.DeleteConfigurationAggregator,POST,Deletes the specified configuration aggregator ...,configuration_aggregators,delete_configuration_aggregator,delete,,,,,
DescribeConfigurationAggregators,/#X-Amz-Target=StarlingDoveService.DescribeConfigurationAggregators,POST,Returns the details of one or more configuratio...,configuration_aggregators,describe_configuration_aggregators,select,$.ConfigurationAggregators,,,,
PutConfigurationAggregator,/#X-Amz-Target=StarlingDoveService.PutConfigurationAggregator,POST,Creates and updates the configuration aggregato...,configuration_aggregators,put_configuration_aggregator,replace,,,,,
DescribeConfigurationRecorderStatus,/#X-Amz-Target=StarlingDoveService.DescribeConfigurationRecorderStatus,POST,Returns the current status of the configuration...,configuration_recorder_statuses,describe_configuration_recorder_status,select,,,,,
ListConfigurationRecorders,/#X-Amz-Target=StarlingDoveService.ListConfigurationRecorders,POST,Returns a list of configuration recorders depen...,configuration_recorder_summaries,list_configuration_recorders,select,$.ConfigurationRecorderSummaries,,,,
DeleteConfigurationRecorder,/#X-Amz-Target=StarlingDoveService.DeleteConfigurationRecorder,POST,Deletes the customer managed configuration reco...,configuration_recorders,delete_configuration_recorder,delete,,,,,
DescribeConfigurationRecorders,/#X-Amz-Target=StarlingDoveService.DescribeConfigurationRecorders,POST,Returns details for the configuration recorder ...,configuration_recorders,describe_configuration_recorders,select,,,,,
PutConfigurationRecorder,/#X-Amz-Target=StarlingDoveService.PutConfigurationRecorder,POST,Creates or updates the customer managed configu...,configuration_recorders,put_configuration_recorder,replace,,,,,
StartConfigurationRecorder,/#X-Amz-Target=StarlingDoveService.StartConfigurationRecorder,POST,Starts the customer managed configuration recor...,configuration_recorders,start_configuration_recorder,exec,,,,,
StopConfigurationRecorder,/#X-Amz-Target=StarlingDoveService.StopConfigurationRecorder,POST,Stops the customer managed configuration record...,configuration_recorders,stop_configuration_recorder,exec,,,,,
DescribeConformancePackCompliance,/#X-Amz-Target=StarlingDoveService.DescribeConformancePackCompliance,POST,Returns compliance details for each rule in tha...,conformance_pack_compliance,describe_conformance_pack_compliance,select,,,,,
GetConformancePackComplianceDetails,/#X-Amz-Target=StarlingDoveService.GetConformancePackComplianceDetails,POST,Returns compliance details of a conformance pac...,conformance_pack_compliance_details,get_conformance_pack_compliance_details,select,,,,,
ListConformancePackComplianceScores,/#X-Amz-Target=StarlingDoveService.ListConformancePackComplianceScores,POST,Returns a list of conformance pack compliance s...,conformance_pack_compliance_scores,list_conformance_pack_compliance_scores,select,,,,,
GetConformancePackComplianceSummary,/#X-Amz-Target=StarlingDoveService.GetConformancePackComplianceSummary,POST,Returns compliance details for the conformance ...,conformance_pack_compliance_summaries,get_conformance_pack_compliance_summary,select,$.ConformancePackComplianceSummaryList,,,,
DescribeConformancePackStatus,/#X-Amz-Target=StarlingDoveService.DescribeConformancePackStatus,POST,Provides one or more conformance packs deployme...,conformance_pack_statuses,describe_conformance_pack_status,select,$.ConformancePackStatusDetails,,,,
DeleteConformancePack,/#X-Amz-Target=StarlingDoveService.DeleteConformancePack,POST,Deletes the specified conformance pack and all ...,conformance_packs,delete_conformance_pack,delete,,,,,
DescribeConformancePacks,/#X-Amz-Target=StarlingDoveService.DescribeConformancePacks,POST,Returns a list of one or more conformance packs.,conformance_packs,describe_conformance_packs,select,$.ConformancePackDetails,,,,
PutConformancePack,/#X-Amz-Target=StarlingDoveService.PutConformancePack,POST,Creates or updates a conformance pack. A confor...,conformance_packs,put_conformance_pack,replace,,,,,
GetCustomRulePolicy,/#X-Amz-Target=StarlingDoveService.GetCustomRulePolicy,POST,Returns the policy definition containing the lo...,custom_rule_policies,get_custom_rule_policy,select,,,,,
DescribeDeliveryChannelStatus,/#X-Amz-Target=StarlingDoveService.DescribeDeliveryChannelStatus,POST,Returns the current status of the specified del...,delivery_channel_statuses,describe_delivery_channel_status,select,,,,,
DeleteDeliveryChannel,/#X-Amz-Target=StarlingDoveService.DeleteDeliveryChannel,POST,Deletes the delivery channel. Before you can de...,delivery_channels,delete_delivery_channel,delete,,,,,
DescribeDeliveryChannels,/#X-Amz-Target=StarlingDoveService.DescribeDeliveryChannels,POST,Returns details about the specified delivery ch...,delivery_channels,describe_delivery_channels,select,,,,,
PutDeliveryChannel,/#X-Amz-Target=StarlingDoveService.PutDeliveryChannel,POST,Creates or updates a delivery channel to delive...,delivery_channels,put_delivery_channel,replace,,,,,
GetDiscoveredResourceCounts,/#X-Amz-Target=StarlingDoveService.GetDiscoveredResourceCounts,POST,"Returns the resource types, the number of each ...",discovered_resource_counts,get_discovered_resource_counts,select,,nextToken,body,nextToken,body
ListDiscoveredResources,/#X-Amz-Target=StarlingDoveService.ListDiscoveredResources,POST,Returns a list of resource resource identifiers...,discovered_resources,list_discovered_resources,select,$.resourceIdentifiers,nextToken,body,nextToken,body
DeleteEvaluationResults,/#X-Amz-Target=StarlingDoveService.DeleteEvaluationResults,POST,Deletes the evaluation results for the specifie...,evaluation_results,delete_evaluation_results,delete,,,,,
PutEvaluations,/#X-Amz-Target=StarlingDoveService.PutEvaluations,POST,Used by an Lambda function to deliver evaluatio...,evaluations,put_evaluations,replace,,,,,
PutExternalEvaluation,/#X-Amz-Target=StarlingDoveService.PutExternalEvaluation,POST,Add or updates the evaluations for process chec...,external_evaluations,put_external_evaluation,replace,,,,,
GetOrganizationConfigRuleDetailedStatus,/#X-Amz-Target=StarlingDoveService.GetOrganizationConfigRuleDetailedStatus,POST,Returns detailed status for each member account...,organization_config_rule_detailed_statuses,get_organization_config_rule_detailed_status,select,$.OrganizationConfigRuleDetailedStatus,,,,
DescribeOrganizationConfigRuleStatuses,/#X-Amz-Target=StarlingDoveService.DescribeOrganizationConfigRuleStatuses,POST,Provides organization Config rule deployment st...,organization_config_rule_statuses,describe_organization_config_rule_statuses,select,$.OrganizationConfigRuleStatuses,,,,
DeleteOrganizationConfigRule,/#X-Amz-Target=StarlingDoveService.DeleteOrganizationConfigRule,POST,Deletes the specified organization Config rule ...,organization_config_rules,delete_organization_config_rule,delete,,,,,
DescribeOrganizationConfigRules,/#X-Amz-Target=StarlingDoveService.DescribeOrganizationConfigRules,POST,Returns a list of organization Config rules. Wh...,organization_config_rules,describe_organization_config_rules,select,$.OrganizationConfigRules,,,,
PutOrganizationConfigRule,/#X-Amz-Target=StarlingDoveService.PutOrganizationConfigRule,POST,Adds or updates an Config rule for your entire ...,organization_config_rules,put_organization_config_rule,replace,,,,,
GetOrganizationConformancePackDetailedStatus,/#X-Amz-Target=StarlingDoveService.GetOrganizationConformancePackDetailedStatus,POST,Returns detailed status for each member account...,organization_conformance_pack_detailed_statuses,get_organization_conformance_pack_detailed_status,select,$.OrganizationConformancePackDetailedStatuses,,,,
DescribeOrganizationConformancePackStatuses,/#X-Amz-Target=StarlingDoveService.DescribeOrganizationConformancePackStatuses,POST,Provides organization conformance pack deployme...,organization_conformance_pack_statuses,describe_organization_conformance_pack_statuses,select,$.OrganizationConformancePackStatuses,,,,
DeleteOrganizationConformancePack,/#X-Amz-Target=StarlingDoveService.DeleteOrganizationConformancePack,POST,Deletes the specified organization conformance ...,organization_conformance_packs,delete_organization_conformance_pack,delete,,,,,
DescribeOrganizationConformancePacks,/#X-Amz-Target=StarlingDoveService.DescribeOrganizationConformancePacks,POST,Returns a list of organization conformance pack...,organization_conformance_packs,describe_organization_conformance_packs,select,$.OrganizationConformancePacks,,,,
PutOrganizationConformancePack,/#X-Amz-Target=StarlingDoveService.PutOrganizationConformancePack,POST,Deploys conformance packs across member account...,organization_conformance_packs,put_organization_conformance_pack,replace,,,,,
GetOrganizationCustomRulePolicy,/#X-Amz-Target=StarlingDoveService.GetOrganizationCustomRulePolicy,POST,Returns the policy definition containing the lo...,organization_custom_rule_policies,get_organization_custom_rule_policy,select,,,,,
DeletePendingAggregationRequest,/#X-Amz-Target=StarlingDoveService.DeletePendingAggregationRequest,POST,Deletes pending authorization requests for a sp...,pending_aggregation_requests,delete_pending_aggregation_request,delete,,,,,
DescribePendingAggregationRequests,/#X-Amz-Target=StarlingDoveService.DescribePendingAggregationRequests,POST,Returns a list of all pending aggregation reque...,pending_aggregation_requests,describe_pending_aggregation_requests,select,$.PendingAggregationRequests,,,,
DeleteRemediationConfiguration,/#X-Amz-Target=StarlingDoveService.DeleteRemediationConfiguration,POST,Deletes the remediation configuration.,remediation_configurations,delete_remediation_configuration,delete,,,,,
DescribeRemediationConfigurations,/#X-Amz-Target=StarlingDoveService.DescribeRemediationConfigurations,POST,Returns the details of one or more remediation ...,remediation_configurations,describe_remediation_configurations,select,,,,,
PutRemediationConfigurations,/#X-Amz-Target=StarlingDoveService.PutRemediationConfigurations,POST,Adds or updates the remediation configuration w...,remediation_configurations,put_remediation_configurations,replace,,,,,
DeleteRemediationExceptions,/#X-Amz-Target=StarlingDoveService.DeleteRemediationExceptions,POST,Deletes one or more remediation exceptions ment...,remediation_exceptions,delete_remediation_exceptions,delete,,,,,
DescribeRemediationExceptions,/#X-Amz-Target=StarlingDoveService.DescribeRemediationExceptions,POST,Returns the details of one or more remediation ...,remediation_exceptions,describe_remediation_exceptions,select,,,,,
PutRemediationExceptions,/#X-Amz-Target=StarlingDoveService.PutRemediationExceptions,POST,A remediation exception is when a specified res...,remediation_exceptions,put_remediation_exceptions,replace,,,,,
DescribeRemediationExecutionStatus,/#X-Amz-Target=StarlingDoveService.DescribeRemediationExecutionStatus,POST,Provides a detailed view of a Remediation Execu...,remediation_execution_statuses,describe_remediation_execution_status,select,$.RemediationExecutionStatuses,,,,
StartRemediationExecution,/#X-Amz-Target=StarlingDoveService.StartRemediationExecution,POST,Runs an on-demand remediation for the specified...,remediation_executions,start_remediation_execution,exec,,,,,
GetResourceConfigHistory,/#X-Amz-Target=StarlingDoveService.GetResourceConfigHistory,POST,For accurate reporting on the compliance status...,resource_config_history,get_resource_config_history,select,$.configurationItems,nextToken,body,nextToken,body
BatchGetResourceConfig,/#X-Amz-Target=StarlingDoveService.BatchGetResourceConfig,POST,Returns the `BaseConfigurationItem` for one or ...,resource_configs,batch_get_resource_config,exec,,,,,
DeleteResourceConfig,/#X-Amz-Target=StarlingDoveService.DeleteResourceConfig,POST,Records the configuration state for a custom re...,resource_configs,delete_resource_config,delete,,,,,
PutResourceConfig,/#X-Amz-Target=StarlingDoveService.PutResourceConfig,POST,Records the configuration state for the resourc...,resource_configs,put_resource_config,replace,,,,,
SelectResourceConfig,/#X-Amz-Target=StarlingDoveService.SelectResourceConfig,POST,Accepts a structured query language (SQL) `SELE...,resource_configs,select_resource_config,exec,$.Results,,,,
GetResourceEvaluationSummary,/#X-Amz-Target=StarlingDoveService.GetResourceEvaluationSummary,POST,Returns a summary of resource evaluation for th...,resource_evaluation_summaries,get_resource_evaluation_summary,select,,,,,
ListResourceEvaluations,/#X-Amz-Target=StarlingDoveService.ListResourceEvaluations,POST,Returns a list of proactive resource evaluations.,resource_evaluations,list_resource_evaluations,select,$.ResourceEvaluations,,,,
StartResourceEvaluation,/#X-Amz-Target=StarlingDoveService.StartResourceEvaluation,POST,Runs an on-demand evaluation for the specified ...,resource_evaluations,start_resource_evaluation,exec,,,,,
AssociateResourceTypes,/#X-Amz-Target=StarlingDoveService.AssociateResourceTypes,POST,Adds all resource types specified in the `Resou...,resource_types,associate_resource_types,exec,,,,,
DisassociateResourceTypes,/#X-Amz-Target=StarlingDoveService.DisassociateResourceTypes,POST,Removes all resource types specified in the `Re...,resource_types,disassociate_resource_types,exec,,,,,
DeleteRetentionConfiguration,/#X-Amz-Target=StarlingDoveService.DeleteRetentionConfiguration,POST,Deletes the retention configuration.,retention_configurations,delete_retention_configuration,delete,,,,,
DescribeRetentionConfigurations,/#X-Amz-Target=StarlingDoveService.DescribeRetentionConfigurations,POST,Returns the details of one or more retention co...,retention_configurations,describe_retention_configurations,select,$.RetentionConfigurations,,,,
PutRetentionConfiguration,/#X-Amz-Target=StarlingDoveService.PutRetentionConfiguration,POST,Creates and updates the retention configuration...,retention_configurations,put_retention_configuration,replace,,,,,
DeleteServiceLinkedConfigurationRecorder,/#X-Amz-Target=StarlingDoveService.DeleteServiceLinkedConfigurationRecorder,POST,Deletes an existing service-linked configuratio...,service_linked_configuration_recorders,delete_service_linked_configuration_recorder,delete,,,,,
PutServiceLinkedConfigurationRecorder,/#X-Amz-Target=StarlingDoveService.PutServiceLinkedConfigurationRecorder,POST,Creates a service-linked configuration recorder...,service_linked_configuration_recorders,put_service_linked_configuration_recorder,replace,,,,,
DeleteStoredQuery,/#X-Amz-Target=StarlingDoveService.DeleteStoredQuery,POST,Deletes the stored query for a single Amazon We...,stored_queries,delete_stored_query,delete,,,,,
ListStoredQueries,/#X-Amz-Target=StarlingDoveService.ListStoredQueries,POST,Lists the stored queries for a single Amazon We...,stored_queries,list_stored_queries,select,,,,,
PutStoredQuery,/#X-Amz-Target=StarlingDoveService.PutStoredQuery,POST,Saves a new query or updates an existing saved ...,stored_queries,put_stored_query,replace,,,,,
GetStoredQuery,/#X-Amz-Target=StarlingDoveService.GetStoredQuery,POST,Returns the details of a specific stored query.,stored_query,get_stored_query,select,,,,,
ListTagsForResource,/#X-Amz-Target=StarlingDoveService.ListTagsForResource,POST,List the tags for Config resource.,tags,list_tags_for_resource,select,$.Tags,,,,
TagResource,/#X-Amz-Target=StarlingDoveService.TagResource,POST,Associates the specified tags to a resource wit...,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=StarlingDoveService.UntagResource,POST,Deletes specified tags from a resource.,tags,untag_resource,exec,,,,,
