operationId,path,verb,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetClusterSessionCredentials,/#X-Amz-Target=ElasticMapReduce.GetClusterSessionCredentials,POST,"Provides temporary, HTTP basic credentials that...",cluster_session_credentials,get_cluster_session_credentials,select,,,,,
GetManagedScalingPolicy,/#X-Amz-Target=ElasticMapReduce.GetManagedScalingPolicy,POST,Fetches the attached managed scaling policy for...,managed_scaling_policies,get_managed_scaling_policy,select,,,,,
GetOnClusterAppUIPresignedURL,/#X-Amz-Target=ElasticMapReduce.GetOnClusterAppUIPresignedURL,POST,The presigned URL properties for the cluster's ...,on_cluster_app_ui_presigned_urls,get_on_cluster_app_ui_presigned_url,select,,,,,
GetPersistentAppUIPresignedURL,/#X-Amz-Target=ElasticMapReduce.GetPersistentAppUIPresignedURL,POST,The presigned URL properties for the cluster's ...,persistent_app_ui_presigned_urls,get_persistent_app_ui_presigned_url,select,,,,,
GetStudioSessionMapping,/#X-Amz-Target=ElasticMapReduce.GetStudioSessionMapping,POST,Fetches mapping details for the specified Amazo...,studio_session_mapping,get_studio_session_mapping,select,,,,,
ListBootstrapActions,/#X-Amz-Target=ElasticMapReduce.ListBootstrapActions,POST,Provides information about the bootstrap action...,bootstrap_actions,list_bootstrap_actions,select,$.BootstrapActions,,,,
ListClusters,/#X-Amz-Target=ElasticMapReduce.ListClusters,POST,Provides the status of all clusters visible to ...,cluster_summaries,list_clusters,select,$.Clusters,,,,
ListInstanceFleets,/#X-Amz-Target=ElasticMapReduce.ListInstanceFleets,POST,Lists all available details about the instance ...,instance_fleets,list_instance_fleets,select,$.InstanceFleets,,,,
ListInstanceGroups,/#X-Amz-Target=ElasticMapReduce.ListInstanceGroups,POST,Provides all available details about the instan...,instance_groups,list_instance_groups,select,$.InstanceGroups,,,,
ListInstances,/#X-Amz-Target=ElasticMapReduce.ListInstances,POST,Provides information for all active Amazon EC2 ...,instances,list_instances,select,$.Instances,,,,
ListNotebookExecutions,/#X-Amz-Target=ElasticMapReduce.ListNotebookExecutions,POST,Provides summaries of all notebook executions. ...,notebook_execution_summaries,list_notebook_executions,select,$.NotebookExecutions,,,,
ListReleaseLabels,/#X-Amz-Target=ElasticMapReduce.ListReleaseLabels,POST,Retrieves release labels of Amazon EMR services...,release_labels,list_release_labels,select,,NextToken,body,NextToken,body
ListSecurityConfigurations,/#X-Amz-Target=ElasticMapReduce.ListSecurityConfigurations,POST,Lists all the security configurations visible t...,security_configurations,list_security_configurations,select,$.SecurityConfigurations,,,,
ListSteps,/#X-Amz-Target=ElasticMapReduce.ListSteps,POST,Provides a list of steps for the cluster in rev...,step_summaries,list_steps,select,$.Steps,,,,
ListStudioSessionMappings,/#X-Amz-Target=ElasticMapReduce.ListStudioSessionMappings,POST,Returns a list of all user or group session map...,studio_session_mappings,list_studio_session_mappings,select,$.SessionMappings,,,,
ListStudios,/#X-Amz-Target=ElasticMapReduce.ListStudios,POST,Returns a list of all Amazon EMR Studios associ...,studio_summaries,list_studios,select,$.Studios,,,,
ListSupportedInstanceTypes,/#X-Amz-Target=ElasticMapReduce.ListSupportedInstanceTypes,POST,A list of the instance types that Amazon EMR su...,supported_instance_types,list_supported_instance_types,select,,,,,
ModifyCluster,/#X-Amz-Target=ElasticMapReduce.ModifyCluster,POST,Modifies the number of steps that can be execut...,clusters,modify_cluster,exec,,,,,
ModifyInstanceFleet,/#X-Amz-Target=ElasticMapReduce.ModifyInstanceFleet,POST,Modifies the target On-Demand and target Spot c...,instance_fleets,modify_instance_fleet,exec,,,,,
ModifyInstanceGroups,/#X-Amz-Target=ElasticMapReduce.ModifyInstanceGroups,POST,ModifyInstanceGroups modifies the number of nod...,instance_groups,modify_instance_groups,exec,,,,,
PutAutoScalingPolicy,/#X-Amz-Target=ElasticMapReduce.PutAutoScalingPolicy,POST,Creates or updates an automatic scaling policy ...,auto_scaling_policies,put_auto_scaling_policy,replace,,,,,
PutAutoTerminationPolicy,/#X-Amz-Target=ElasticMapReduce.PutAutoTerminationPolicy,POST,Auto-termination is supported in Amazon EMR rel...,auto_termination_policies,put_auto_termination_policy,replace,,,,,
PutBlockPublicAccessConfiguration,/#X-Amz-Target=ElasticMapReduce.PutBlockPublicAccessConfiguration,POST,Creates or updates an Amazon EMR block public a...,block_public_access_configurations,put_block_public_access_configuration,replace,,,,,
PutManagedScalingPolicy,/#X-Amz-Target=ElasticMapReduce.PutManagedScalingPolicy,POST,Creates or updates a managed scaling policy for...,managed_scaling_policies,put_managed_scaling_policy,replace,,,,,
RemoveAutoScalingPolicy,/#X-Amz-Target=ElasticMapReduce.RemoveAutoScalingPolicy,POST,Removes an automatic scaling policy from a spec...,auto_scaling_policies,remove_auto_scaling_policy,exec,,,,,
RemoveAutoTerminationPolicy,/#X-Amz-Target=ElasticMapReduce.RemoveAutoTerminationPolicy,POST,Removes an auto-termination policy from an Amaz...,auto_termination_policies,remove_auto_termination_policy,exec,,,,,
RemoveManagedScalingPolicy,/#X-Amz-Target=ElasticMapReduce.RemoveManagedScalingPolicy,POST,Removes a managed scaling policy from a specifi...,managed_scaling_policies,remove_managed_scaling_policy,exec,,,,,
RemoveTags,/#X-Amz-Target=ElasticMapReduce.RemoveTags,POST,"Removes tags from an Amazon EMR resource, such ...",tags,remove_tags,exec,,,,,
RunJobFlow,/#X-Amz-Target=ElasticMapReduce.RunJobFlow,POST,RunJobFlow creates and starts running a new clu...,job_flows,run_job_flow,exec,,,,,
SetKeepJobFlowAliveWhenNoSteps,/#X-Amz-Target=ElasticMapReduce.SetKeepJobFlowAliveWhenNoSteps,POST,You can use the `SetKeepJobFlowAliveWhenNoSteps...,job_flows,set_keep_job_flow_alive_when_no_steps,exec,,,,,
SetTerminationProtection,/#X-Amz-Target=ElasticMapReduce.SetTerminationProtection,POST,SetTerminationProtection locks a cluster (job f...,job_flows,set_termination_protection,exec,,,,,
SetUnhealthyNodeReplacement,/#X-Amz-Target=ElasticMapReduce.SetUnhealthyNodeReplacement,POST,Specify whether to enable unhealthy node replac...,clusters,set_unhealthy_node_replacement,exec,,,,,
SetVisibleToAllUsers,/#X-Amz-Target=ElasticMapReduce.SetVisibleToAllUsers,POST,The SetVisibleToAllUsers parameter is no longer...,job_flows,set_visible_to_all_users,exec,,,,,
StartNotebookExecution,/#X-Amz-Target=ElasticMapReduce.StartNotebookExecution,POST,Starts a notebook execution.,notebook_executions,start_notebook_execution,exec,,,,,
StopNotebookExecution,/#X-Amz-Target=ElasticMapReduce.StopNotebookExecution,POST,Stops a notebook execution.,notebook_executions,stop_notebook_execution,exec,,,,,
TerminateJobFlows,/#X-Amz-Target=ElasticMapReduce.TerminateJobFlows,POST,TerminateJobFlows shuts a list of clusters (job...,job_flows,terminate_job_flows,exec,,,,,
UpdateStudio,/#X-Amz-Target=ElasticMapReduce.UpdateStudio,POST,"Updates an Amazon EMR Studio configuration, inc...",studios,update_studio,update,,,,,
UpdateStudioSessionMapping,/#X-Amz-Target=ElasticMapReduce.UpdateStudioSessionMapping,POST,Updates the session policy attached to the user...,studio_session_mappings,update_studio_session_mapping,update,,,,,
