operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
DeleteDashboard,/dashboards/{dashboardId},DELETE,dashboardId,,,,Deletes a dashboard from IoT SiteWise Monitor.,dashboards,delete_dashboard,delete,,,,,
DeleteDataset,/datasets/{datasetId},DELETE,datasetId,,,,Deletes a dataset. This cannot be undone.,datasets,delete_dataset,delete,,,,,
DeleteGateway,/20200301/gateways/{gatewayId},DELETE,gatewayId,,,,Deletes a gateway from IoT SiteWise. When you d...,gateways,delete_gateway,delete,,,,,
DeletePortal,/portals/{portalId},DELETE,portalId,,,,Deletes a portal from IoT SiteWise Monitor.,portals,delete_portal,delete,,,,,
DeleteProject,/projects/{projectId},DELETE,projectId,,,,Deletes a project from IoT SiteWise Monitor.,projects,delete_project,delete,,,,,
DeleteTimeSeries,/timeseries/delete,POST,,,,"assetId,childAssetId,hierarchyId",Deletes a time series (data stream). If you del...,time_series,delete_time_series,delete,,,,,
DescribeAccessPolicy,/access-policies/{accessPolicyId},GET,accessPolicyId,,,,"Describes an access policy, which specifies an ...",access_policies,describe_access_policy,select,,,,,
DescribeAction,/actions/{actionId},GET,actionId,,,,Retrieves information about an action.,actions,describe_action,select,,,,,
DescribeAsset,/assets/{assetId},GET,assetId,,,,Retrieves information about an asset.,assets,describe_asset,select,,,,,
DescribeAssetCompositeModel,/assets/{assetId}/composite-models/{assetCompositeModelId},GET,"assetCompositeModelId,assetId",,,,Retrieves information about an asset composite ...,asset_composite_models,describe_asset_composite_model,select,,,,,
DescribeAssetModel,/asset-models/{assetModelId},GET,assetModelId,,,,Retrieves information about an asset model. Thi...,asset_models,describe_asset_model,select,,,,,
DescribeAssetModelCompositeModel,/asset-models/{assetModelId}/composite-models/{assetModelCompositeModelId},GET,"assetModelCompositeModelId,assetModelId",,,,Retrieves information about an asset model comp...,asset_model_composite_models,describe_asset_model_composite_model,select,,,,,
DescribeAssetModelInterfaceRelationship,/asset-models/{assetModelId}/interface/{interfaceAssetModelId}/asset-model-interface-relationship,GET,"assetModelId,interfaceAssetModelId",,,,Retrieves information about an interface relati...,asset_model_interface_relationships,describe_asset_model_interface_relationship,select,,,,,
DescribeAssetProperty,/assets/{assetId}/properties/{propertyId},GET,"assetId,propertyId",,,,Retrieves information about an asset property. ...,asset_properties,describe_asset_property,select,,,,,
DescribeBulkImportJob,/jobs/{jobId},GET,jobId,,,,Retrieves information about a bulk import job r...,bulk_import_jobs,describe_bulk_import_job,select,,,,,
DescribeComputationModel,/computation-models/{computationModelId},GET,computationModelId,,,,Retrieves information about a computation model.,computation_models,describe_computation_model,select,,,,,
DescribeComputationModelExecutionSummary,/computation-models/{computationModelId}/execution-summary,GET,computationModelId,,,,Retrieves information about the execution summa...,computation_models,describe_computation_model_execution_summary,select,,,,,
DescribeDashboard,/dashboards/{dashboardId},GET,dashboardId,,,,Retrieves information about a dashboard.,dashboards,describe_dashboard,select,,,,,
DescribeDataset,/datasets/{datasetId},GET,datasetId,,,,Retrieves information about a dataset.,datasets,describe_dataset,select,,,,,
DescribeDefaultEncryptionConfiguration,/configuration/account/encryption,GET,,,,,Retrieves information about the default encrypt...,encryption_configurations,describe_default_encryption_configuration,select,,,,,
DescribeExecution,/executions/{executionId},GET,executionId,,,,Retrieves information about the execution.,executions,describe_execution,select,,,,,
DescribeGateway,/20200301/gateways/{gatewayId},GET,gatewayId,,,,Retrieves information about a gateway.,gateways,describe_gateway,select,,,,,
DescribeGatewayCapabilityConfiguration,/20200301/gateways/{gatewayId}/capability/{capabilityNamespace},GET,"capabilityNamespace,gatewayId",,,,Each gateway capability defines data sources fo...,gateways,describe_gateway_capability_configuration,select,,,,,
DescribeLoggingOptions,/logging,GET,,,,,Retrieves the current IoT SiteWise logging opti...,logging_options,describe_logging_options,select,,,,,
DescribePortal,/portals/{portalId},GET,portalId,,,,Retrieves information about a portal.,portals,describe_portal,select,,,,,
DescribeProject,/projects/{projectId},GET,projectId,,,,Retrieves information about a project.,projects,describe_project,select,,,,,
DescribeStorageConfiguration,/configuration/account/storage,GET,,,,,Retrieves information about the storage configu...,storage_configurations,describe_storage_configuration,select,,,,,
DescribeTimeSeries,/timeseries/describe,GET,,,,,Retrieves information about a time series (data...,time_series,describe_time_series,select,,,,,
DisassociateAssets,/assets/{assetId}/disassociate,POST,assetId,,,"assetId,childAssetId,hierarchyId",Disassociates a child asset from the given pare...,assets,disassociate_assets,exec,,,,,
DisassociateTimeSeriesFromAssetProperty,/timeseries/disassociate,POST,,,"alias,assetId,propertyId","assetId,childAssetId,hierarchyId",Disassociates a time series (data stream) from ...,time_series,disassociate_time_series_from_asset_property,exec,,,,,
ExecuteAction,/actions,POST,,,,"actionDefinitionId,actionPayload,targetResource",Executes an action on a target resource.,actions,execute_action,exec,,,,,
ExecuteQuery,/queries/execution,POST,,,,queryStatement,Run SQL queries to retrieve metadata and time-s...,queries,execute_query,exec,$.rows,nextToken,body,nextToken,body
GetAssetPropertyAggregates,/properties/aggregates,GET,,,"aggregateTypes,endDate,resolution,startDate",,Gets aggregated values for an asset property. F...,asset_properties,get_asset_property_aggregates,select,$.aggregatedValues,,,,
GetAssetPropertyValue,/properties/latest,GET,,,,,Gets an asset property's current value. For mor...,asset_properties,get_asset_property_value,select,,,,,
GetAssetPropertyValueHistory,/properties/history,GET,,,,,Gets the history of an asset property's values....,asset_properties,get_asset_property_value_history,select,$.assetPropertyValueHistory,,,,
GetInterpolatedAssetPropertyValues,/properties/interpolated,GET,,,"endTimeInSeconds,intervalInSeconds,quality,startTimeInSeconds,type",,Get interpolated values for an asset property f...,asset_properties,get_interpolated_asset_property_values,select,$.interpolatedAssetPropertyValues,,,,
InvokeAssistant,/assistant/invocation,POST,,,,message,Invokes SiteWise Assistant to start or continue...,assistant,invoke_assistant,exec,,,,,
ListAccessPolicies,/access-policies,GET,,,,,Retrieves a paginated list of access policies f...,access_policies,list_access_policies,select,$.accessPolicySummaries,,,,
ListActions,/actions,GET,,,"targetResourceId,targetResourceType",,Retrieves a paginated list of actions for a spe...,actions,list_actions,select,,,,,
ListAssetModelCompositeModels,/asset-models/{assetModelId}/composite-models,GET,assetModelId,,,,Retrieves a paginated list of composite models ...,asset_model_composite_models,list_asset_model_composite_models,select,$.assetModelCompositeModelSummaries,,,,
ListAssetModelProperties,/asset-models/{assetModelId}/properties,GET,assetModelId,,,,Retrieves a paginated list of properties associ...,asset_models,list_asset_model_properties,select,$.assetModelPropertySummaries,,,,
ListAssetModels,/asset-models,GET,,,,,Retrieves a paginated list of summaries of all ...,asset_models,list_asset_models,select,$.assetModelSummaries,,,,
ListAssetProperties,/assets/{assetId}/properties,GET,assetId,,,,Retrieves a paginated list of properties associ...,asset_properties,list_asset_properties,select,$.assetPropertySummaries,,,,
ListAssetRelationships,/assets/{assetId}/assetRelationships,GET,assetId,,traversalType,,Retrieves a paginated list of asset relationshi...,assets,list_asset_relationships,select,$.assetRelationshipSummaries,,,,
ListAssets,/assets,GET,,,,,Retrieves a paginated list of asset summaries. ...,assets,list_assets,select,$.assetSummaries,,,,
ListAssociatedAssets,/assets/{assetId}/hierarchies,GET,assetId,,,,Retrieves a paginated list of associated assets...,assets,list_associated_assets,select,$.assetSummaries,,,,
ListBulkImportJobs,/jobs,GET,,,,,Retrieves a paginated list of bulk import job r...,bulk_import_jobs,list_bulk_import_jobs,select,$.jobSummaries,,,,
ListCompositionRelationships,/asset-models/{assetModelId}/composition-relationships,GET,assetModelId,,,,Retrieves a paginated list of composition relat...,asset_model_composite_models,list_composition_relationships,select,$.compositionRelationshipSummaries,,,,
ListComputationModelDataBindingUsages,/computation-models/data-binding-usages,POST,,,,dataBindingValueFilter,Lists all data binding usages for computation m...,computation_models,list_computation_model_data_binding_usages,select,$.dataBindingUsageSummaries,nextToken,body,nextToken,body
ListComputationModelResolveToResources,/computation-models/{computationModelId}/resolve-to-resources,GET,computationModelId,,,,Lists all distinct resources that are resolved ...,computation_models,list_computation_model_resolve_to_resources,select,$.computationModelResolveToResourceSummaries,,,,
ListComputationModels,/computation-models,GET,,,,,Retrieves a paginated list of summaries of all ...,computation_models,list_computation_models,select,$.computationModelSummaries,,,,
ListDashboards,/dashboards,GET,,,projectId,,Retrieves a paginated list of dashboards for an...,dashboards,list_dashboards,select,$.dashboardSummaries,,,,
ListDatasets,/datasets,GET,,,sourceType,,Retrieves a paginated list of datasets for a sp...,datasets,list_datasets,select,$.datasetSummaries,,,,
ListExecutions,/executions,GET,,,"targetResourceId,targetResourceType",,Retrieves a paginated list of summaries of all ...,executions,list_executions,select,$.executionSummaries,,,,
ListGateways,/20200301/gateways,GET,,,,,Retrieves a paginated list of gateways.,gateways,list_gateways,select,$.gatewaySummaries,,,,
ListInterfaceRelationships,/interface/{interfaceAssetModelId}/asset-models,GET,interfaceAssetModelId,,,,Retrieves a paginated list of asset models that...,asset_model_interface_relationships,list_interface_relationships,select,$.interfaceRelationshipSummaries,,,,
ListPortals,/portals,GET,,,,,Retrieves a paginated list of IoT SiteWise Moni...,portals,list_portals,select,$.portalSummaries,,,,
ListProjectAssets,/projects/{projectId}/assets,GET,projectId,,,,Retrieves a paginated list of assets associated...,projects,list_project_assets,select,$.assetIds,,,,
ListProjects,/projects,GET,,,portalId,,Retrieves a paginated list of projects for an I...,projects,list_projects,select,$.projectSummaries,,,,
ListTagsForResource,/tags,GET,,,resourceArn,,Retrieves the list of tags for an IoT SiteWise ...,tags,list_tags_for_resource,select,,,,,
ListTimeSeries,/timeseries,GET,,,,,Retrieves a paginated list of time series (data...,time_series_summaries,list_time_series,select,$.TimeSeriesSummaries,,,,
PutAssetModelInterfaceRelationship,/asset-models/{assetModelId}/interface/{interfaceAssetModelId}/asset-model-interface-relationship,PUT,"assetModelId,interfaceAssetModelId",,,"assetModelId,interfaceAssetModelId,propertyMappingConfiguration",Creates or updates an interface relationship be...,asset_model_interface_relationships,put_asset_model_interface_relationship,replace,,,,,
PutDefaultEncryptionConfiguration,/configuration/account/encryption,POST,,,,encryptionType,Sets the default encryption configuration for t...,encryption_configurations,put_default_encryption_configuration,replace,,,,,
PutLoggingOptions,/logging,PUT,,,,loggingOptions,Sets logging options for IoT SiteWise.,logging_options,put_logging_options,replace,,,,,
PutStorageConfiguration,/configuration/account/storage,POST,,,,"configurationStatus,storageType",Configures storage settings for IoT SiteWise.,storage_configurations,put_storage_configuration,replace,,,,,
TagResource,/tags,POST,,,resourceArn,"accessPolicyIdentity,accessPolicyPermission,accessPolicyResource",Adds tags to an IoT SiteWise resource. If a tag...,tags,tag_resource,exec,,,,,
UntagResource,/tags,DELETE,,,"resourceArn,tagKeys",,Removes a tag from an IoT SiteWise resource.,tags,untag_resource,exec,,,,,
UpdateAccessPolicy,/access-policies/{accessPolicyId},PUT,accessPolicyId,,,"accessPolicyIdentity,accessPolicyPermission,accessPolicyResource",Updates an existing access policy that specifie...,access_policies,update_access_policy,update,,,,,
UpdateAsset,/assets/{assetId},PUT,assetId,,,"assetModelId,assetName","Updates an asset's name. For more information, ...",assets,update_asset,update,,,,,
UpdateAssetModel,/asset-models/{assetModelId},PUT,assetModelId,,,assetModelName,Updates an asset model and all of the assets th...,asset_models,update_asset_model,update,,,,,
UpdateAssetModelCompositeModel,/asset-models/{assetModelId}/composite-models/{assetModelCompositeModelId},PUT,"assetModelCompositeModelId,assetModelId",,,"assetModelCompositeModelName,assetModelCompositeModelType,assetModelId",Updates a composite model and all of the assets...,asset_model_composite_models,update_asset_model_composite_model,update,,,,,
UpdateAssetProperty,/assets/{assetId}/properties/{propertyId},PUT,"assetId,propertyId",,,"assetId,propertyId",Updates an asset property's alias and notificat...,asset_properties,update_asset_property,update,,,,,
UpdateComputationModel,/computation-models/{computationModelId},POST,computationModelId,,,"computationModelConfiguration,computationModelDataBinding,computationModelName",Updates the computation model.,computation_models,update_computation_model,update,,,,,
UpdateDashboard,/dashboards/{dashboardId},PUT,dashboardId,,,"dashboardDefinition,dashboardName,projectId",Updates an IoT SiteWise Monitor dashboard.,dashboards,update_dashboard,update,,,,,
UpdateDataset,/datasets/{datasetId},PUT,datasetId,,,"datasetName,datasetSource",Updates a dataset.,datasets,update_dataset,update,,,,,
UpdateGateway,/20200301/gateways/{gatewayId},PUT,gatewayId,,,"gatewayName,gatewayPlatform",Updates a gateway's name.,gateways,update_gateway,update,,,,,
UpdateGatewayCapabilityConfiguration,/20200301/gateways/{gatewayId}/capability,POST,gatewayId,,,"capabilityConfiguration,capabilityNamespace,capabilitySyncStatus,gatewayId",Updates a gateway capability configuration or d...,gateways,update_gateway_capability_configuration,exec,,,,,
UpdatePortal,/portals/{portalId},PUT,portalId,,,"portalContactEmail,portalId,portalName,roleArn",Updates an IoT SiteWise Monitor portal.,portals,update_portal,update,,,,,
UpdateProject,/projects/{projectId},PUT,projectId,,,"portalId,projectName",Updates an IoT SiteWise Monitor project.,projects,update_project,update,,,,,
